phuong_phap,nhom,symbol,khung,doan,nguong,n_lenh,ev_r,win_pct,pf,sharpe,maxdd_r,ci_lo,ci_hi,song_sot,ghi_chu
pa_pinbar,PriceAction,usdjpy,M5,OOS,0.1,51858,-0.27272,40.48,0.629,-0.2269,14146.96,-0.28316,-0.26195,False,nan
pa_pinbar,PriceAction,usdjpy,M5,VALID,0.1,30419,-0.15766,40.19,0.758,-0.1345,4800.45,-0.17054,-0.14449,False,nan
pa_engulfing,PriceAction,usdjpy,M5,IS,0.1,69956,-0.19239,40.88,0.715,-0.1631,13463.77,-0.20119,-0.18353,False,nan
pa_engulfing,PriceAction,usdjpy,M5,OOS,0.1,30839,-0.2827,40.46,0.617,-0.2365,8723.76,-0.29623,-0.26932,False,nan
pa_engulfing,PriceAction,usdjpy,M5,VALID,0.1,18791,-0.13376,41.18,0.79,-0.1144,2514.25,-0.14992,-0.11758,False,nan
pa_inside_outside,PriceAction,usdjpy,M5,IS,0.1,31531,-0.15852,41.32,0.759,-0.1344,5003.13,-0.17104,-0.14602,False,nan
pa_inside_outside,PriceAction,usdjpy,M5,OOS,0.1,12152,-0.25576,39.62,0.644,-0.2157,3110.29,-0.27783,-0.23494,False,nan
pa_inside_outside,PriceAction,usdjpy,M5,VALID,0.1,13468,-0.14374,40.53,0.775,-0.1235,1936.0,-0.16333,-0.12379,False,nan
pa_bos,PriceAction,usdjpy,M5,IS,0.1,104217,-0.23159,39.26,0.673,-0.1946,24144.12,-0.2388,-0.22451,False,nan
pa_bos,PriceAction,usdjpy,M5,OOS,0.1,45760,-0.32095,39.1,0.581,-0.2663,14692.88,-0.33191,-0.3095,False,nan
pa_bos,PriceAction,usdjpy,M5,VALID,0.1,24347,-0.14753,40.6,0.774,-0.1251,3602.53,-0.16227,-0.13249,False,nan
smc_fvg,SMC/ICT,usdjpy,M5,IS,0.1,108075,-0.23019,39.21,0.672,-0.1947,24883.58,-0.23696,-0.22329,False,nan
smc_fvg,SMC/ICT,usdjpy,M5,OOS,0.1,49375,-0.30417,39.52,0.598,-0.2524,15024.99,-0.31525,-0.29382,False,nan
smc_fvg,SMC/ICT,usdjpy,M5,VALID,0.1,25169,-0.14035,40.82,0.783,-0.1193,3531.33,-0.15463,-0.12572,False,nan
smc_order_block,SMC/ICT,usdjpy,M5,IS,0.1,39960,-0.19464,40.28,0.716,-0.1639,7783.43,-0.20626,-0.18253,False,nan
smc_order_block,SMC/ICT,usdjpy,M5,OOS,0.1,17495,-0.28083,39.49,0.621,-0.2348,4922.14,-0.29851,-0.26361,False,nan
smc_order_block,SMC/ICT,usdjpy,M5,VALID,0.1,10250,-0.1536,40.36,0.766,-0.1301,1588.23,-0.17609,-0.13116,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M5,IS,0.1,36612,-0.12177,42.87,0.81,-0.1028,4486.11,-0.13412,-0.10968,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M5,OOS,0.1,12165,-0.18715,41.98,0.726,-0.1565,2295.61,-0.20889,-0.16529,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M5,VALID,0.1,14791,-0.11904,41.55,0.812,-0.1013,1784.75,-0.13797,-0.10084,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M5,IS,0.7,74890,-0.12035,43.92,0.814,-0.1003,9016.95,-0.12906,-0.11145,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M5,OOS,0.7,33966,-0.21722,43.04,0.693,-0.1791,7388.15,-0.22939,-0.20414,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M5,VALID,0.7,18545,-0.118,41.88,0.814,-0.1002,2196.24,-0.13486,-0.10127,False,nan
elliott_zigzag,Elliott,usdjpy,M5,IS,0.1,67944,-0.22323,39.38,0.679,-0.1897,15168.5,-0.23214,-0.2143,False,nan
elliott_zigzag,Elliott,usdjpy,M5,OOS,0.1,30243,-0.30497,39.32,0.596,-0.254,9228.55,-0.31811,-0.29098,False,nan
elliott_zigzag,Elliott,usdjpy,M5,VALID,0.1,16862,-0.16011,39.89,0.754,-0.1372,2702.34,-0.17726,-0.1424,False,nan
wyckoff_spring,Wyckoff,usdjpy,M5,IS,0.1,9767,-0.11806,43.26,0.817,-0.0987,1201.29,-0.14093,-0.0947,False,nan
wyckoff_spring,Wyckoff,usdjpy,M5,OOS,0.1,3159,-0.18336,42.29,0.733,-0.1525,584.11,-0.22319,-0.14377,False,nan
wyckoff_spring,Wyckoff,usdjpy,M5,VALID,0.1,4099,-0.08167,43.21,0.869,-0.0686,339.16,-0.11912,-0.04271,False,nan
sd_zone,Supply/Demand,usdjpy,M5,IS,0.1,59560,-0.13365,43.14,0.793,-0.1125,7967.15,-0.14283,-0.12393,False,nan
sd_zone,Supply/Demand,usdjpy,M5,OOS,0.1,25478,-0.2401,41.88,0.665,-0.1991,6148.51,-0.25565,-0.22502,False,nan
sd_zone,Supply/Demand,usdjpy,M5,VALID,0.1,17145,-0.13712,40.87,0.786,-0.1172,2356.59,-0.15513,-0.11813,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M5,IS,0.1,49826,-0.15322,43.2,0.768,-0.1284,7634.65,-0.16357,-0.14303,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M5,OOS,0.1,23231,-0.23646,42.99,0.67,-0.1946,5511.57,-0.25136,-0.22094,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M5,VALID,0.1,11205,-0.13166,41.31,0.794,-0.1124,1483.92,-0.15268,-0.10979,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M5,IS,0.1,56944,-0.24072,38.59,0.664,-0.2017,13709.88,-0.25016,-0.231,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M5,OOS,0.1,25023,-0.31819,38.84,0.586,-0.2634,7975.12,-0.33285,-0.30362,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M5,VALID,0.1,14608,-0.15873,40.04,0.759,-0.1346,2318.22,-0.17833,-0.13904,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M5,IS,0.5,119942,-0.14394,43.25,0.782,-0.1202,17270.29,-0.15058,-0.13714,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M5,OOS,0.5,52434,-0.23188,42.86,0.676,-0.1909,12178.33,-0.24229,-0.22162,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M5,VALID,0.5,28879,-0.12995,41.6,0.797,-0.1104,3760.77,-0.14359,-0.11657,False,nan
pa_pinbar,PriceAction,usdjpy,M15,IS,0.1,40952,-0.09128,41.64,0.85,-0.0783,3743.79,-0.10287,-0.08074,False,nan
pa_pinbar,PriceAction,usdjpy,M15,OOS,0.1,17761,-0.14885,40.57,0.77,-0.127,2648.25,-0.16659,-0.13215,False,nan
pa_pinbar,PriceAction,usdjpy,M15,VALID,0.1,10161,-0.07192,41.53,0.879,-0.0619,739.43,-0.09617,-0.04866,False,nan
pa_engulfing,PriceAction,usdjpy,M15,IS,0.1,24411,-0.10731,41.1,0.824,-0.093,2630.88,-0.12207,-0.09237,False,nan
pa_engulfing,PriceAction,usdjpy,M15,OOS,0.1,10476,-0.13288,41.21,0.79,-0.1141,1400.65,-0.15488,-0.11163,False,nan
pa_engulfing,PriceAction,usdjpy,M15,VALID,0.1,6231,-0.08157,40.89,0.862,-0.0711,523.74,-0.10959,-0.0524,False,nan
pa_inside_outside,PriceAction,usdjpy,M15,IS,0.1,13545,-0.09894,41.07,0.837,-0.0854,1368.31,-0.11912,-0.07982,False,nan
pa_inside_outside,PriceAction,usdjpy,M15,OOS,0.1,5402,-0.14707,40.08,0.77,-0.1265,798.05,-0.17873,-0.11571,False,nan
pa_inside_outside,PriceAction,usdjpy,M15,VALID,0.1,4729,-0.08802,41.02,0.853,-0.0765,437.9,-0.11972,-0.05646,False,nan
pa_bos,PriceAction,usdjpy,M15,IS,0.1,32885,-0.11854,40.23,0.812,-0.1012,3904.95,-0.13146,-0.10573,False,nan
pa_bos,PriceAction,usdjpy,M15,OOS,0.1,14341,-0.139,40.7,0.786,-0.1176,2011.8,-0.15803,-0.11983,False,nan
pa_bos,PriceAction,usdjpy,M15,VALID,0.1,7958,-0.08843,40.71,0.854,-0.0761,717.01,-0.11375,-0.06188,False,nan
smc_fvg,SMC/ICT,usdjpy,M15,IS,0.1,32208,-0.10917,40.66,0.824,-0.0938,3559.54,-0.12217,-0.09714,False,nan
smc_fvg,SMC/ICT,usdjpy,M15,OOS,0.1,14547,-0.13686,40.77,0.787,-0.1166,2011.47,-0.15654,-0.11877,False,nan
smc_fvg,SMC/ICT,usdjpy,M15,VALID,0.1,8083,-0.09248,40.53,0.847,-0.0798,771.18,-0.11857,-0.0678,False,nan
smc_order_block,SMC/ICT,usdjpy,M15,IS,0.1,13387,-0.12441,39.87,0.804,-0.1061,1674.27,-0.14454,-0.10571,False,nan
smc_order_block,SMC/ICT,usdjpy,M15,OOS,0.1,5993,-0.14112,40.45,0.784,-0.119,871.77,-0.16957,-0.11229,False,nan
smc_order_block,SMC/ICT,usdjpy,M15,VALID,0.1,3352,-0.11151,39.17,0.822,-0.0951,389.21,-0.15202,-0.07275,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M15,IS,0.1,16577,-0.06612,42.65,0.889,-0.0567,1105.92,-0.08365,-0.04826,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M15,OOS,0.1,6488,-0.11105,41.83,0.822,-0.0951,739.11,-0.1391,-0.08296,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,M15,VALID,0.1,5439,-0.08229,41.04,0.863,-0.0709,457.76,-0.11445,-0.0502,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M15,IS,0.7,23867,-0.07005,42.85,0.883,-0.06,1677.1,-0.0847,-0.05551,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M15,OOS,0.7,10762,-0.12491,41.61,0.804,-0.1061,1354.7,-0.14672,-0.10228,False,nan
smc_premium_disc,SMC/ICT,usdjpy,M15,VALID,0.7,6235,-0.07663,41.28,0.872,-0.0661,496.6,-0.10463,-0.04856,False,nan
elliott_zigzag,Elliott,usdjpy,M15,IS,0.1,20945,-0.13519,39.61,0.784,-0.1173,2847.74,-0.15045,-0.11941,False,nan
elliott_zigzag,Elliott,usdjpy,M15,OOS,0.1,9194,-0.15539,39.86,0.758,-0.134,1437.76,-0.17983,-0.13047,False,nan
elliott_zigzag,Elliott,usdjpy,M15,VALID,0.1,5284,-0.07674,41.48,0.87,-0.0667,436.77,-0.10918,-0.04387,False,nan
wyckoff_spring,Wyckoff,usdjpy,M15,IS,0.1,4704,-0.09143,41.28,0.852,-0.0776,445.58,-0.12458,-0.05486,False,nan
wyckoff_spring,Wyckoff,usdjpy,M15,OOS,0.1,1773,-0.1236,41.34,0.808,-0.1041,247.04,-0.17919,-0.0692,False,nan
wyckoff_spring,Wyckoff,usdjpy,M15,VALID,0.1,1617,-0.05212,41.81,0.913,-0.0441,100.96,-0.10696,0.00517,False,nan
sd_zone,Supply/Demand,usdjpy,M15,IS,0.1,20396,-0.07766,42.41,0.87,-0.0672,1615.31,-0.09416,-0.06217,False,nan
sd_zone,Supply/Demand,usdjpy,M15,OOS,0.1,8869,-0.13683,41.0,0.784,-0.1179,1217.93,-0.16053,-0.11213,False,nan
sd_zone,Supply/Demand,usdjpy,M15,VALID,0.1,5744,-0.08626,40.81,0.855,-0.0752,498.45,-0.11668,-0.05583,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M15,IS,0.1,14981,-0.05264,43.64,0.911,-0.045,883.05,-0.07067,-0.03417,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M15,OOS,0.1,6720,-0.12166,42.08,0.806,-0.1044,828.08,-0.14881,-0.09377,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,M15,VALID,0.1,3535,-0.10155,40.51,0.831,-0.0889,384.91,-0.14064,-0.06274,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M15,IS,0.1,18635,-0.14057,39.18,0.782,-0.1198,2635.83,-0.15778,-0.12387,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M15,OOS,0.1,8390,-0.16102,39.59,0.757,-0.1361,1381.0,-0.18661,-0.13521,False,nan
ctrl_channel_break,Đối chứng,usdjpy,M15,VALID,0.1,4925,-0.09615,40.0,0.843,-0.0825,474.83,-0.12903,-0.06473,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M15,IS,0.3,40460,-0.06106,43.16,0.898,-0.0522,2492.26,-0.07229,-0.04921,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M15,OOS,0.3,17866,-0.11999,41.93,0.811,-0.1021,2150.18,-0.1366,-0.1025,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,M15,VALID,0.3,10250,-0.06804,41.4,0.886,-0.0584,727.21,-0.0902,-0.0465,False,nan
pa_pinbar,PriceAction,usdjpy,H1,IS,0.7,3160,-0.02258,42.56,0.961,-0.0193,136.7,-0.06153,0.01992,False,nan
pa_pinbar,PriceAction,usdjpy,H1,OOS,0.7,1520,-0.09106,39.8,0.852,-0.0778,143.82,-0.15136,-0.03113,False,nan
pa_pinbar,PriceAction,usdjpy,H1,VALID,0.7,725,-0.01881,40.97,0.967,-0.016,27.4,-0.10356,0.06359,False,nan
pa_engulfing,PriceAction,usdjpy,H1,IS,0.1,6160,-0.06141,40.73,0.896,-0.0528,392.71,-0.09034,-0.03094,False,nan
pa_engulfing,PriceAction,usdjpy,H1,OOS,0.1,2684,-0.07909,40.5,0.869,-0.0678,229.45,-0.12266,-0.03438,False,nan
pa_engulfing,PriceAction,usdjpy,H1,VALID,0.1,1522,-0.03089,41.59,0.946,-0.0265,58.46,-0.0908,0.02619,False,nan
pa_inside_outside,PriceAction,usdjpy,H1,IS,0.1,4288,-0.0233,42.09,0.96,-0.0198,178.26,-0.0584,0.01083,False,nan
pa_inside_outside,PriceAction,usdjpy,H1,OOS,0.1,1788,0.00431,43.74,1.008,0.0036,42.68,-0.05245,0.05921,False,nan
pa_inside_outside,PriceAction,usdjpy,H1,VALID,0.1,1307,-0.05971,40.17,0.899,-0.0512,88.39,-0.12206,0.00106,False,nan
pa_bos,PriceAction,usdjpy,H1,IS,0.1,7747,-0.01067,42.92,0.981,-0.0091,122.49,-0.03657,0.01517,False,nan
pa_bos,PriceAction,usdjpy,H1,OOS,0.1,3400,-0.00836,43.32,0.986,-0.007,142.88,-0.04895,0.02983,False,nan
pa_bos,PriceAction,usdjpy,H1,VALID,0.1,1963,-0.02558,41.93,0.955,-0.0219,71.81,-0.076,0.0246,False,nan
smc_fvg,SMC/ICT,usdjpy,H1,IS,0.1,7567,-0.01875,42.51,0.967,-0.0161,205.45,-0.04497,0.00739,False,nan
smc_fvg,SMC/ICT,usdjpy,H1,OOS,0.1,3314,-0.04178,41.76,0.929,-0.0354,190.86,-0.08344,-0.00127,False,nan
smc_fvg,SMC/ICT,usdjpy,H1,VALID,0.1,1872,-0.03356,41.24,0.941,-0.0289,90.84,-0.08674,0.01768,False,nan
smc_order_block,SMC/ICT,usdjpy,H1,IS,0.1,3156,-0.01928,42.24,0.967,-0.0162,92.71,-0.06111,0.02553,False,nan
smc_order_block,SMC/ICT,usdjpy,H1,OOS,0.1,1414,-0.00148,43.21,0.997,-0.0012,48.59,-0.06321,0.05958,False,nan
smc_order_block,SMC/ICT,usdjpy,H1,VALID,0.1,804,-0.04942,40.55,0.917,-0.0421,57.27,-0.13029,0.03216,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H1,IS,0.1,4784,-0.06389,40.93,0.892,-0.0549,344.07,-0.09586,-0.031,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H1,OOS,0.1,1993,-0.0693,40.84,0.885,-0.0592,148.36,-0.1207,-0.01761,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H1,VALID,0.1,1378,-0.02113,41.94,0.963,-0.0181,56.91,-0.08323,0.04239,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H1,IS,0.1,9861,-0.05393,41.07,0.908,-0.0464,537.53,-0.07648,-0.03093,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H1,OOS,0.1,4234,-0.07869,40.39,0.87,-0.0675,344.06,-0.11478,-0.04458,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H1,VALID,0.1,2466,-0.05815,40.27,0.901,-0.0502,152.46,-0.10321,-0.01288,False,nan
elliott_zigzag,Elliott,usdjpy,H1,IS,0.1,5208,-0.04468,41.51,0.923,-0.0384,246.34,-0.07565,-0.01422,False,nan
elliott_zigzag,Elliott,usdjpy,H1,OOS,0.1,2307,-0.01847,42.22,0.968,-0.0156,85.5,-0.06428,0.02643,False,nan
elliott_zigzag,Elliott,usdjpy,H1,VALID,0.1,1323,-0.04985,40.51,0.914,-0.043,71.53,-0.11084,0.011,False,nan
wyckoff_spring,Wyckoff,usdjpy,H1,IS,0.1,1315,-0.11073,38.78,0.821,-0.0956,151.46,-0.17437,-0.04457,False,nan
wyckoff_spring,Wyckoff,usdjpy,H1,OOS,0.1,516,-0.01004,43.02,0.983,-0.0084,29.23,-0.11416,0.09031,False,nan
wyckoff_spring,Wyckoff,usdjpy,H1,VALID,0.1,405,-0.01811,42.47,0.968,-0.0156,20.22,-0.12948,0.09432,False,nan
sd_zone,Supply/Demand,usdjpy,H1,IS,0.1,5326,-0.09056,39.88,0.849,-0.0787,501.02,-0.12011,-0.06048,False,nan
sd_zone,Supply/Demand,usdjpy,H1,OOS,0.1,2326,-0.08342,40.2,0.862,-0.0717,202.62,-0.13072,-0.03746,False,nan
sd_zone,Supply/Demand,usdjpy,H1,VALID,0.1,1413,-0.04227,41.19,0.927,-0.0366,79.16,-0.10308,0.01811,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H1,IS,0.1,3542,-0.07047,40.49,0.882,-0.0607,264.13,-0.10862,-0.03229,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H1,OOS,0.1,1555,-0.07762,40.64,0.872,-0.0664,140.23,-0.13577,-0.01913,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H1,VALID,0.1,894,-0.05944,40.6,0.898,-0.0516,65.63,-0.13405,0.01603,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H1,IS,0.1,4546,-0.02863,42.04,0.951,-0.0242,185.28,-0.06265,0.00664,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H1,OOS,0.1,2062,0.00269,43.4,1.005,0.0023,42.27,-0.04942,0.05417,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H1,VALID,0.1,1207,-0.00068,42.34,0.999,-0.0006,36.47,-0.06582,0.06513,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H1,IS,0.1,9914,-0.06614,40.64,0.888,-0.057,669.04,-0.08912,-0.04255,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H1,OOS,0.1,4282,-0.08068,40.45,0.867,-0.0692,349.8,-0.11503,-0.04516,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H1,VALID,0.1,2497,-0.07021,39.89,0.881,-0.0607,182.66,-0.11601,-0.02291,False,nan
pa_pinbar,PriceAction,usdjpy,H4,IS,0.7,697,-0.03604,40.75,0.939,-0.0305,48.37,-0.11828,0.04936,False,nan
pa_pinbar,PriceAction,usdjpy,H4,OOS,0.7,305,-0.07089,40.0,0.882,-0.061,28.85,-0.20419,0.05969,False,nan
pa_pinbar,PriceAction,usdjpy,H4,VALID,0.7,159,-0.11794,39.62,0.805,-0.1047,21.45,-0.29168,0.06681,False,nan
pa_engulfing,PriceAction,usdjpy,H4,IS,0.1,1711,-0.02293,40.85,0.96,-0.0195,77.85,-0.07756,0.03317,False,nan
pa_engulfing,PriceAction,usdjpy,H4,OOS,0.1,716,0.03715,43.3,1.066,0.031,21.81,-0.04558,0.12849,False,nan
pa_engulfing,PriceAction,usdjpy,H4,VALID,0.1,412,0.02988,42.72,1.053,0.0249,20.27,-0.08054,0.14472,False,nan
pa_inside_outside,PriceAction,usdjpy,H4,IS,0.1,1386,-0.01775,41.27,0.969,-0.0151,56.44,-0.07946,0.04611,False,nan
pa_inside_outside,PriceAction,usdjpy,H4,OOS,0.1,586,-0.02185,41.47,0.962,-0.0186,43.71,-0.11986,0.0731,False,nan
pa_inside_outside,PriceAction,usdjpy,H4,VALID,0.1,395,0.04213,43.54,1.076,0.0355,20.67,-0.07397,0.16543,False,nan
pa_bos,PriceAction,usdjpy,H4,IS,0.1,2031,-0.00637,41.61,0.989,-0.0054,61.28,-0.05677,0.04689,False,nan
pa_bos,PriceAction,usdjpy,H4,OOS,0.1,885,0.04429,44.07,1.08,0.0373,23.66,-0.03211,0.12497,False,nan
pa_bos,PriceAction,usdjpy,H4,VALID,0.1,520,0.01711,42.88,1.031,0.0145,17.33,-0.08347,0.12188,False,nan
smc_fvg,SMC/ICT,usdjpy,H4,IS,0.1,2052,0.00553,42.88,1.01,0.0047,46.15,-0.04726,0.05675,False,nan
smc_fvg,SMC/ICT,usdjpy,H4,OOS,0.1,911,0.04595,43.47,1.083,0.0384,18.14,-0.03294,0.12539,False,nan
smc_fvg,SMC/ICT,usdjpy,H4,VALID,0.1,510,0.06847,44.71,1.127,0.0575,19.32,-0.0268,0.17124,False,nan
smc_order_block,SMC/ICT,usdjpy,H4,IS,0.1,851,0.02248,42.89,1.04,0.019,31.53,-0.05652,0.10429,False,nan
smc_order_block,SMC/ICT,usdjpy,H4,OOS,0.1,382,0.02963,42.93,1.052,0.0247,20.74,-0.09584,0.14469,False,nan
smc_order_block,SMC/ICT,usdjpy,H4,VALID,0.1,209,0.10735,44.98,1.203,0.0892,16.87,-0.05088,0.26705,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H4,IS,0.1,1308,0.0081,42.66,1.014,0.0068,57.0,-0.05895,0.07063,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H4,OOS,0.1,588,-0.02442,41.16,0.958,-0.0206,30.95,-0.11512,0.07271,False,nan
smc_liq_sweep,SMC/ICT,usdjpy,H4,VALID,0.1,369,-0.10758,36.86,0.824,-0.0931,55.63,-0.21689,0.00854,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H4,IS,0.3,2363,0.00033,41.64,1.001,0.0003,40.96,-0.04611,0.04716,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H4,OOS,0.3,1028,-0.04717,40.47,0.92,-0.0401,54.38,-0.11985,0.02759,False,nan
smc_premium_disc,SMC/ICT,usdjpy,H4,VALID,0.3,595,-0.02506,40.34,0.957,-0.0213,46.17,-0.11885,0.07326,False,nan
elliott_zigzag,Elliott,usdjpy,H4,IS,0.1,1378,-0.00249,42.09,0.996,-0.0021,37.56,-0.06546,0.05849,False,nan
elliott_zigzag,Elliott,usdjpy,H4,OOS,0.1,615,0.01839,43.41,1.033,0.0155,34.45,-0.06983,0.11776,False,nan
elliott_zigzag,Elliott,usdjpy,H4,VALID,0.1,367,0.01887,43.05,1.033,0.0159,31.32,-0.10102,0.13895,False,nan
wyckoff_spring,Wyckoff,usdjpy,H4,IS,0.1,397,-0.00103,42.32,0.998,-0.0009,25.79,-0.11283,0.11459,False,nan
wyckoff_spring,Wyckoff,usdjpy,H4,OOS,0.1,149,-0.04171,40.27,0.929,-0.0353,18.16,-0.21706,0.14263,False,nan
wyckoff_spring,Wyckoff,usdjpy,H4,VALID,0.1,112,-0.16784,33.93,0.733,-0.1489,24.93,-0.37826,0.05485,False,nan
sd_zone,Supply/Demand,usdjpy,H4,IS,0.1,1488,0.02526,43.01,1.045,0.0212,34.37,-0.03534,0.08368,False,nan
sd_zone,Supply/Demand,usdjpy,H4,OOS,0.1,648,-0.00214,42.13,0.996,-0.0018,37.1,-0.09368,0.08398,False,nan
sd_zone,Supply/Demand,usdjpy,H4,VALID,0.1,378,-0.05869,38.89,0.9,-0.0505,42.56,-0.18116,0.06266,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H4,IS,0.1,944,0.00801,42.58,1.014,0.0067,31.25,-0.0692,0.08814,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H4,OOS,0.1,395,-0.06547,40.25,0.891,-0.0558,27.82,-0.1824,0.05026,False,nan
ctrl_rsi_diverg,Đối chứng,usdjpy,H4,VALID,0.1,234,-0.05917,39.74,0.9,-0.0508,22.75,-0.21166,0.09162,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H4,IS,0.1,1196,-0.02859,40.72,0.951,-0.0243,74.2,-0.09006,0.0366,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H4,OOS,0.1,550,0.06535,44.55,1.119,0.0544,18.14,-0.03319,0.17218,False,nan
ctrl_channel_break,Đối chứng,usdjpy,H4,VALID,0.1,313,0.07038,44.73,1.13,0.0587,15.03,-0.05578,0.2058,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H4,IS,0.5,2389,0.01356,42.44,1.024,0.0114,29.78,-0.03481,0.05998,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H4,OOS,0.5,1037,-0.05826,40.41,0.902,-0.0496,78.68,-0.12704,0.00781,False,nan
ctrl_meanrev_z,Đối chứng,usdjpy,H4,VALID,0.5,607,-0.03934,40.2,0.933,-0.0334,40.48,-0.13882,0.05112,False,nan
pa_pinbar,PriceAction,xagusd,M5,IS,0.1,80251,-1.43267,25.48,0.101,-0.7605,114970.23,-1.44578,-1.41964,False,nan
pa_pinbar,PriceAction,xagusd,M5,OOS,0.1,40369,-1.96563,19.76,0.056,-0.825,79345.39,-1.98888,-1.94171,False,nan
pa_pinbar,PriceAction,xagusd,M5,VALID,0.1,26489,-0.86404,33.76,0.24,-0.5419,22890.82,-0.88268,-0.84506,False,nan
pa_engulfing,PriceAction,xagusd,M5,IS,0.1,26094,-1.25269,27.46,0.128,-0.7686,32685.7,-1.272,-1.23239,False,nan
pa_engulfing,PriceAction,xagusd,M5,OOS,0.1,23288,-1.88514,18.93,0.054,-0.9666,43900.25,-1.9101,-1.85939,False,nan
pa_engulfing,PriceAction,xagusd,M5,VALID,0.1,16406,-0.86302,33.02,0.233,-0.5901,14161.69,-0.88451,-0.84122,False,nan
pa_inside_outside,PriceAction,xagusd,M5,IS,0.1,18298,-1.22464,27.97,0.132,-0.773,22404.02,-1.24706,-1.20109,False,nan
pa_inside_outside,PriceAction,xagusd,M5,OOS,0.1,6716,-1.28941,27.55,0.122,-0.7672,8660.49,-1.3303,-1.25025,False,nan
pa_inside_outside,PriceAction,xagusd,M5,VALID,0.1,10715,-0.69202,35.48,0.303,-0.5213,7421.43,-0.71928,-0.66622,False,nan
pa_bos,PriceAction,xagusd,M5,IS,0.1,90852,-2.95403,18.88,0.038,-0.5979,268376.76,-2.98653,-2.92114,False,nan
pa_bos,PriceAction,xagusd,M5,OOS,0.1,39235,-2.39772,17.23,0.04,-0.7646,94069.6,-2.42856,-2.36829,False,nan
pa_bos,PriceAction,xagusd,M5,VALID,0.1,22118,-1.06973,31.63,0.194,-0.48,23662.37,-1.09971,-1.0393,False,nan
smc_fvg,SMC/ICT,xagusd,M5,IS,0.1,100268,-2.99595,18.27,0.037,-0.6316,300395.08,-3.02496,-2.96713,False,nan
smc_fvg,SMC/ICT,xagusd,M5,OOS,0.1,40728,-2.30666,17.89,0.044,-0.7818,93940.48,-2.33518,-2.27784,False,nan
smc_fvg,SMC/ICT,xagusd,M5,VALID,0.1,22693,-1.02317,32.12,0.203,-0.4991,23219.69,-1.05089,-0.99715,False,nan
smc_order_block,SMC/ICT,xagusd,M5,IS,0.1,17546,-1.09928,30.43,0.159,-0.7629,19283.81,-1.11976,-1.0782,False,nan
smc_order_block,SMC/ICT,xagusd,M5,OOS,0.1,10293,-1.35365,25.26,0.1,-0.9196,13931.7,-1.38223,-1.3266,False,nan
